GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
1600000US0680000,0680000,"Torrance city, California",9736,2214,4760,1346,718,507,501,308,352,320,261,170,229,182,604,545,156,200,317,319,647,514,429,404,546,362,0,210,0,210,0,210,4976,1219,794,507,1089,571,378,278,387,216,88,107,197,229,310,373,430,423,710,425,266,217,0,210,108,188,89,106,130,156
1600000US0681554,0681554,"Vacaville city, California",7175,2146,3177,977,83,140,342,251,467,275,252,285,110,150,297,239,0,210,280,215,653,543,318,316,240,207,135,118,0,210,0,210,3998,1532,227,189,429,390,1104,625,320,390,397,382,316,280,54,95,241,222,118,117,108,129,555,398,0,210,0,210,129,216
1600000US0681666,0681666,"Vallejo city, California",7302,1582,3238,987,380,320,469,280,450,352,0,210,47,84,250,195,276,214,330,261,488,388,0,210,238,160,160,247,150,160,0,210,4064,991,1016,548,664,417,281,183,292,277,62,112,417,309,213,238,144,91,212,166,468,322,161,162,134,164,0,210,0,210
1600000US0804000,0804000,"Aurora city, Colorado",17790,2548,9092,1541,1044,513,1588,583,780,339,223,220,291,278,1088,481,725,430,771,427,1050,490,686,317,551,397,217,250,78,86,0,200,8698,1679,862,424,743,404,1076,676,386,319,0,200,902,494,648,363,1026,550,1060,436,1248,762,511,253,236,281,0,200,0,200
1600000US0816000,0816000,"Colorado Springs city, Colorado",29431,4914,14901,2926,2967,1034,2551,999,1469,571,530,375,470,314,2352,930,724,473,686,393,1569,926,864,563,501,263,88,110,130,127,0,200,14530,2631,1052,559,1938,792,1854,655,1394,636,1001,727,1184,622,918,454,1432,651,1532,557,884,438,383,297,595,360,315,255,48,91
1600000US0820000,0820000,"Denver city, Colorado",24231,3804,10268,2056,766,429,1400,702,861,500,406,318,176,241,444,346,1207,578,914,529,2396,965,168,193,468,274,841,562,221,191,0,200,13963,2925,2160,834,1172,1091,1524,825,754,508,158,192,830,457,1566,705,1581,766,1896,618,975,524,830,479,317,235,81,122,119,189
1600000US1150000,1150000,"Washington city, District of Columbia",20609,3240,9813,1754,1471,740,869,459,554,367,356,249,416,338,794,399,1090,570,593,384,574,322,2045,958,614,319,163,218,274,299,0,208,10796,2176,1285,654,1159,637,742,511,281,271,379,288,690,329,1426,721,1119,548,1847,753,590,394,563,345,279,270,304,460,132,157
1600000US1235000,1235000,"Jacksonville city, Florida",27005,3923,13788,2663,1795,854,2334,1453,760,381,809,475,383,434,1433,870,853,713,583,421,2034,891,1183,547,1091,426,371,244,159,178,0,226,13217,2322,1742,786,1976,817,383,296,953,570,128,162,874,535,1452,842,1153,769,1293,774,1372,698,1048,708,589,333,254,225,0,226
1600000US1253000,1253000,"Orlando city, Florida",11341,2866,4818,1877,535,418,981,972,327,229,155,197,0,226,384,320,367,312,690,454,976,686,324,308,79,131,0,226,0,226,0,226,6523,1790,397,301,1102,829,599,441,562,424,0,226,779,467,658,416,255,219,1214,681,362,237,363,218,139,236,93,153,0,226
1600000US1263000,1263000,"St. Petersburg city, Florida",8830,2741,5153,2281,633,607,1551,1519,412,359,161,208,178,206,238,208,828,850,143,185,477,450,242,219,147,129,49,81,36,68,58,102,3677,1018,152,184,0,226,846,502,195,196,282,274,25,45,494,325,105,180,445,279,381,271,187,164,523,369,42,71,0,226
