GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
1600000US2707966,2707966,"Brooklyn Park city, Minnesota",22323,3581,9457,1904,1253,847,846,530,1008,585,428,454,92,155,513,424,875,569,516,358,1709,738,1094,545,697,549,366,282,60,101,0,153,12866,2386,1875,789,1971,935,513,354,594,448,192,216,531,337,579,386,1442,729,1886,812,1513,549,723,632,765,430,282,306,0,153
1600000US2743000,2743000,"Minneapolis city, Minnesota",76107,5670,39075,3322,3337,1009,2931,866,5001,1224,2156,514,1201,468,3217,861,2197,857,4121,788,4653,1057,3991,813,3353,821,1901,385,744,376,272,282,37032,3554,3085,964,4222,1392,3833,1000,1652,565,888,361,2859,892,3199,1022,2927,891,4855,1032,3463,733,3419,788,1805,456,720,281,105,138
1600000US2754880,2754880,"Rochester city, Minnesota",9459,1323,4660,675,306,188,703,396,271,241,465,339,284,278,265,295,185,223,635,352,883,287,338,291,177,167,0,153,148,236,0,153,4799,959,744,394,516,365,321,227,313,341,85,124,591,351,366,235,316,335,649,440,397,305,322,299,179,263,0,153,0,153
1600000US2756896,2756896,"St. Cloud city, Minnesota",9253,1913,5258,958,493,410,729,497,617,360,173,302,225,180,516,418,120,121,916,543,635,535,536,529,140,154,158,262,0,153,0,153,3995,1443,674,576,239,246,553,293,330,240,97,129,755,426,422,393,257,320,366,419,263,230,39,71,0,153,0,153,0,153
1600000US2758000,2758000,"St. Paul city, Minnesota",52354,3241,26522,2048,2676,798,2507,687,3051,630,1675,272,957,209,2263,536,2257,549,2067,623,3401,546,2324,646,2261,224,1013,329,70,122,0,153,25832,1694,1923,749,3631,987,2025,781,1185,317,637,401,2544,592,2053,613,2434,456,3286,436,2373,429,2383,250,877,260,395,145,86,80
1600000US2829700,2829700,"Gulfport city, Mississippi",28821,3404,12844,1969,808,681,975,820,1058,701,148,166,768,528,885,534,1399,461,443,434,1786,669,1976,395,1285,596,1113,456,161,183,39,65,15977,2051,1850,416,749,552,1215,807,435,421,230,297,1342,607,1901,428,1652,342,1372,588,1958,611,1792,507,1272,489,178,174,31,52
1600000US2836000,2836000,"Jackson city, Mississippi",141336,2581,65777,1661,5154,408,5909,990,4909,967,3275,589,2498,352,5637,698,6171,337,4114,603,7770,665,6877,784,7366,552,4133,370,1632,401,332,281,75559,1926,5343,508,4508,804,6076,969,2830,631,2995,442,6324,591,6511,639,5319,762,9259,1003,9068,811,9119,767,5103,552,1773,419,1331,446
1600000US2915670,2915670,"Columbia city, Missouri",13174,2455,7156,1617,890,471,684,688,296,441,499,490,418,369,731,497,652,419,161,207,1247,613,411,416,594,341,473,349,100,121,0,190,6018,1470,806,431,162,206,0,190,38,69,213,152,1036,1042,1413,974,0,190,268,319,801,906,704,140,315,176,171,145,91,104
1600000US2938000,2938000,"Kansas City city, Missouri",139386,6199,64217,3452,4474,1123,5742,1284,6559,1344,3263,633,1542,512,5058,706,4663,949,4394,614,6710,1143,8337,1057,7226,909,4052,743,1955,439,242,142,75169,3725,5473,1032,5062,1021,5865,1065,2390,582,2125,525,5082,907,6075,763,5505,670,10011,1119,8949,1103,8691,958,6012,579,2974,525,955,331
1600000US2965000,2965000,"St. Louis city, Missouri",144539,1385,66326,851,5522,87,4976,1037,5175,1239,2927,190,2023,190,4910,427,6044,255,4116,47,7111,83,7787,232,8678,190,4581,190,1836,347,640,304,78213,819,5005,355,4152,894,5703,893,2841,122,1910,339,5784,71,6787,236,5309,190,9218,235,9639,50,10467,48,6187,190,3501,537,1710,485
