GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
1600000US4829000,4829000,"Garland city, Texas",75874,6977,39002,4051,1594,699,1555,598,1252,574,1085,520,516,352,1747,651,2835,797,2990,921,4066,1191,4961,1043,7504,1329,5476,1204,2800,726,621,364,36872,3600,814,461,1121,497,1321,493,707,404,336,222,1559,587,1921,597,1837,748,3986,947,5497,1270,7380,1408,5464,940,3337,964,1592,755
1600000US4829336,4829336,"Georgetown city, Texas",49977,4346,22462,2422,896,445,614,492,1350,963,755,609,688,498,958,692,454,350,608,355,2301,789,2610,868,2802,718,4037,823,3303,723,1086,440,27515,2593,918,580,1846,690,1568,648,289,230,768,471,1007,585,1277,791,552,299,3616,1119,2327,771,3540,860,4657,889,3631,945,1519,643
1600000US4830464,4830464,"Grand Prairie city, Texas",40669,4701,19645,2780,1127,574,588,322,734,449,335,265,541,393,743,384,920,445,1445,635,2345,781,3808,1107,3389,876,2679,817,840,460,151,174,21024,2485,607,242,605,317,415,251,538,311,240,204,1143,607,1271,493,1226,651,1702,554,3639,934,4536,1180,3031,891,1210,483,861,425
1600000US4832372,4832372,"Harlingen city, Texas",10251,2160,5180,1197,43,83,364,343,259,194,291,239,268,270,187,211,314,307,106,124,631,383,629,268,537,374,887,300,443,322,221,187,5071,1235,50,89,105,139,107,180,0,225,127,160,133,205,370,398,349,312,204,199,654,280,907,451,991,427,730,506,344,297
1600000US4835000,4835000,"Houston city, Texas",571417,15500,287342,10062,15894,2032,13088,2275,11813,2107,8038,2086,3154,872,15199,2282,28819,2198,27706,2785,37545,3241,36148,2491,40350,3067,29851,2442,13580,1401,6157,970,284075,7982,15307,1807,11633,1985,10228,1824,5136,1087,4525,926,17437,2107,26230,2572,24599,2167,34985,2719,35386,2869,39755,2443,30448,2088,18452,2134,9954,1565
1600000US4837000,4837000,"Irving city, Texas",48997,5618,24776,2992,742,328,1037,602,819,369,544,299,286,225,1034,446,1655,552,1725,580,4275,1095,3680,906,4946,986,2289,666,1439,488,305,181,24221,3181,849,661,430,317,587,466,397,231,266,247,1342,578,1337,565,2595,830,2239,694,3162,842,4764,960,3358,928,1892,555,1003,419
1600000US4839148,4839148,"Killeen city, Texas",37137,3645,17747,2167,1317,901,806,655,172,205,556,347,327,306,2648,873,2441,858,1614,576,2843,964,1335,554,1701,508,1207,419,780,471,0,225,19390,2424,1296,595,1142,791,1094,571,410,356,716,352,2241,615,1547,705,1789,640,2838,919,2288,684,2228,806,1289,414,439,263,73,168
1600000US4841464,4841464,"Laredo city, Texas",9527,140,4787,430,89,134,139,138,280,244,159,199,119,137,155,205,118,190,797,308,852,359,377,312,1014,484,625,486,0,225,63,112,4740,412,370,420,230,199,612,412,206,192,0,225,267,286,337,329,136,176,342,288,785,426,344,305,1014,355,41,65,56,98
1600000US4841980,4841980,"League City city, Texas",72579,4452,35849,2493,2754,857,3599,998,2920,1041,992,676,1000,568,1709,896,2071,811,2279,1001,6652,1023,5520,1084,3012,935,1927,671,1050,520,364,457,36730,3042,3017,891,2680,1056,3714,1098,1622,541,678,378,1204,614,2159,788,3212,815,6304,1172,4339,1135,3854,867,2614,872,1037,502,296,320
1600000US4842508,4842508,"Lewisville city, Texas",39940,4442,18931,2267,835,400,874,401,521,275,282,181,656,473,1020,498,2573,881,1940,596,2562,670,2965,675,2485,739,1551,517,617,292,50,116,21009,2794,775,381,748,358,922,390,362,247,148,138,1373,544,2504,947,2361,808,2850,740,2578,689,2712,619,2220,628,1007,502,449,288
