GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
1600000US3457000,3457000,"Paterson city, New Jersey",51487,5818,25348,3301,2579,849,1672,612,1752,612,1345,561,823,413,3099,919,1973,574,2178,888,3165,781,2860,752,2068,674,1168,579,624,419,42,71,26139,3352,1776,959,2255,806,1900,867,1154,462,587,347,2719,673,2753,814,1276,574,3292,827,3943,883,2704,964,1087,427,513,392,180,287
1600000US3474630,3474630,"Union City city, New Jersey",8527,2291,3499,1024,195,220,406,259,113,134,0,206,128,160,236,212,79,130,419,336,570,358,531,320,617,399,205,167,0,206,0,206,5028,1662,172,199,255,260,332,344,407,318,60,99,304,266,329,243,507,436,581,335,635,347,576,342,639,522,107,129,124,206
1600000US3502000,3502000,"Albuquerque city, New Mexico",50589,7284,27645,4221,3054,1007,2444,996,2371,1117,874,538,1350,769,2351,842,2432,892,1546,792,4469,1381,1950,817,2323,755,1502,519,808,367,171,271,22944,3931,805,596,1216,837,1237,745,1575,902,896,723,1964,988,2812,809,1266,654,3374,1149,2355,795,3084,930,1230,501,942,577,188,260
1600000US3608026,3608026,"Brentwood CDP, New York",10923,4669,5267,2390,443,545,364,377,176,179,311,275,170,168,283,302,298,259,990,919,851,583,544,383,690,464,147,167,0,200,0,200,5656,2470,519,472,211,197,820,794,166,219,52,88,347,259,335,404,198,196,1366,922,948,474,370,252,86,144,238,368,0,200
1600000US3611000,3611000,"Buffalo city, New York",15933,2841,7030,1853,230,243,887,528,452,364,577,480,777,355,604,263,570,399,353,316,820,492,978,402,453,330,329,331,0,200,0,200,8903,1592,781,516,513,379,661,351,388,267,271,262,977,497,935,437,642,415,1649,537,1263,344,324,267,188,181,191,211,120,173
1600000US3651000,3651000,"New York city, New York",1307267,25967,630138,14984,52033,3955,47328,3994,51508,3812,24746,1889,18229,1641,51782,3226,61162,3663,56197,2961,90223,4847,79601,4361,52485,3122,28651,2253,13823,2215,2370,948,677129,14948,45887,3739,44904,3794,44197,3018,28799,2264,19385,1646,51971,3396,60588,3363,50362,3304,96959,4774,90100,4671,71632,4019,42696,2936,21688,2255,7961,1684
1600000US3663000,3663000,"Rochester city, New York",8887,2101,4449,1251,127,140,284,254,419,436,345,226,29,51,255,257,619,412,435,271,824,446,353,205,548,366,105,97,106,172,0,200,4438,1081,377,322,215,240,235,229,135,145,245,203,522,330,56,69,257,215,674,367,978,421,187,164,248,165,309,213,0,200
1600000US3684000,3684000,"Yonkers city, New York",33666,5321,16056,2823,1574,800,994,606,1245,671,446,369,403,404,1708,831,1911,991,1518,729,2546,857,1508,753,971,500,991,599,241,375,0,200,17610,3097,827,491,1517,841,1531,728,1292,518,387,455,915,583,1672,667,1143,509,3448,971,1966,807,1877,717,758,464,233,189,44,59
1600000US3712000,3712000,"Charlotte city, North Carolina",54201,6434,27256,3546,4161,1259,2609,1103,1912,813,1209,483,893,486,1454,662,2046,835,3206,824,5354,954,2577,786,1171,492,589,393,75,131,0,207,26945,3529,4020,1027,3217,1061,2355,748,1340,679,991,488,1252,754,2363,680,2129,640,4819,923,2212,606,1765,631,452,379,30,63,0,207
1600000US3755000,3755000,"Raleigh city, North Carolina",28330,5651,14908,3308,1329,767,1232,781,1551,854,615,447,903,589,1379,873,352,359,1758,714,2650,838,2025,891,851,908,263,425,0,207,0,207,13422,3322,1697,945,1132,567,1420,878,787,480,653,467,1245,717,740,485,1223,510,2384,947,1959,897,182,298,0,207,0,207,0,207
